sentence_id	token_id	token	surprisal
69	5	congressman	14.549342
69	6	mailed	18.336782
69	7	a	4.001667
69	8	letter	4.820109
69	9	by	5.324422
69	10	the	2.085240
69	11	activist	13.565067
69	12	.	5.269304
69	13	<eos>	0.017562
70	1	The	0.000000
70	2	FBI	12.316846
70	3	questioned	12.807003
70	4	a	5.060563
70	5	congressman	14.549342
70	6	written	12.503102
70	7	a	5.881139
70	8	letter	5.851760
70	9	by	4.291868
70	10	the	2.074719
70	11	activist	12.944818
70	12	.	5.582619
70	13	<eos>	0.013126
71	1	The	0.000000
71	2	FBI	12.316846
71	3	questioned	12.807003
71	4	a	5.060563
71	5	congressman	14.549342
71	6	who	4.113582
71	7	was	4.007622
71	8	mailed	14.786894
71	9	a	5.262152
71	10	letter	5.495664
71	11	by	5.291371
71	12	the	2.126835
71	13	activist	13.483466
71	14	.	5.398763
71	15	<eos>	0.020672
72	1	The	0.000000
72	2	FBI	12.316846
72	3	questioned	12.807003
72	4	a	5.060563
72	5	congressman	14.549342
72	6	who	4.113582
72	7	was	4.007622
72	8	written	9.643390
72	9	a	6.512301
72	10	letter	7.094515
72	11	by	4.647886
72	12	the	2.075196
72	13	activist	12.666317
72	14	.	5.404816
72	15	<eos>	0.017214
73	1	The	0.000000
73	2	UNK-LC	10.059251
73	3	teased	20.685021
73	4	the	3.605763
73	5	accountant	15.595756
73	6	saved	17.430290
73	7	a	4.800674
73	8	coupon	15.789365
73	9	by	5.932920
73	10	her	6.907898
73	11	boss	6.992936
73	12	.	1.622707
73	13	<eos>	0.034423
74	1	The	0.000000
74	2	UNK-LC	10.059251
74	3	teased	20.685021
74	4	the	3.605763
74	5	accountant	15.595756
74	6	given	12.883306
74	7	a	3.412797
74	8	coupon	14.680738
74	9	by	6.975196
74	10	her	7.098755
74	11	boss	6.934760
74	12	.	1.748880
74	13	<eos>	0.044268
75	1	The	0.000000
75	2	UNK-LC	10.059251
75	3	teased	20.685021
75	4	the	3.605763
75	5	accountant	15.595756
75	6	who	4.047456
75	7	was	4.970611
75	8	saved	11.922301
75	9	a	6.972847
75	10	coupon	16.643036
75	11	by	5.603694
75	12	her	6.259676
75	13	boss	6.570654
75	14	.	1.608155
75	15	<eos>	0.030355
76	1	The	0.000000
76	2	UNK-LC	10.059251
76	3	teased	20.685021
76	4	the	3.605763
76	5	accountant	15.595756
76	6	who	4.047456
76	7	was	4.970611
76	8	given	7.830348
76	9	a	2.628865
76	10	coupon	14.682888
76	11	by	7.045025
76	12	her	6.299774
76	13	boss	6.464087
76	14	.	1.851618
76	15	<eos>	0.035450
77	1	The	0.000000
77	2	prophet	16.544692
77	3	spoke	15.544622
77	4	of	3.231359
77	5	a	2.671340
77	6	man	7.491096
77	7	planted	15.827237
77	8	a	4.753738
77	9	tree	10.528209
77	10	by	5.581695
77	11	his	5.037193
77	12	daughter	6.029409
77	13	.	1.812823
77	14	<eos>	0.035204
78	1	The	0.000000
78	2	prophet	16.544692
78	3	spoke	15.544622
78	4	of	3.231359
78	5	a	2.671340
78	6	man	7.491096
78	7	grown	16.392993
78	8	a	5.242786
78	9	tree	11.202791
78	10	by	6.102030
78	11	his	4.894669
78	12	daughter	6.186778
78	13	.	1.864929
78	14	<eos>	0.036906
79	1	The	0.000000
79	2	prophet	16.544692
79	3	spoke	15.544622
79	4	of	3.231359
79	5	a	2.671340
79	6	man	7.491096
79	7	who	2.338674
79	8	was	3.764310
79	9	planted	14.688253
79	10	a	6.305667
79	11	tree	11.619673
79	12	by	5.954731
79	13	his	4.663760
79	14	daughter	5.774124
79	15	.	1.764285
79	16	<eos>	0.032855
80	1	The	0.000000
80	2	prophet	16.544692
80	3	spoke	15.544622
80	4	of	3.231359
80	5	a	2.671340
80	6	man	7.491096
80	7	who	2.338674
80	8	was	3.764310
80	9	grown	13.548621
80	10	a	6.108260
80	11	tree	12.295893
80	12	by	6.215705
80	13	his	4.676851
80	14	daughter	6.197497
80	15	.	1.785489
80	16	<eos>	0.032217
