sentence_id	token_id	token	surprisal
75	11	by	4.03856
75	12	her	4.8794
75	13	boss	4.7839
75	14	.	2.5164
76	1	The	1.87542
76	2	UNK-LC	8.57205
76	3	teased	14.1296
76	4	the	2.23205
76	5	accountant	11.9112
76	6	who	5.54786
76	7	was	2.68089
76	8	given	5.02727
76	9	a	1.67267
76	10	coupon	9.40353
76	11	by	5.11204
76	12	her	5.15811
76	13	boss	4.87231
76	14	.	1.23821
77	1	The	1.98117
77	2	prophet	12.9265
77	3	spoke	7.98932
77	4	of	1.73396
77	5	a	2.0463
77	6	man	5.92039
77	7	planted	9.94297
77	8	a	4.2334
77	9	tree	6.52794
77	10	by	4.97836
77	11	his	3.82846
77	12	daughter	5.67417
77	13	.	2.02801
78	1	The	1.85963
78	2	prophet	12.9446
78	3	spoke	8.27001
78	4	of	1.83992
78	5	a	1.94744
78	6	man	5.74904
78	7	grown	11.2092
78	8	a	4.49723
78	9	tree	8.06324
78	10	by	4.04474
78	11	his	4.21631
78	12	daughter	5.71264
78	13	.	1.23805
79	1	The	2.01086
79	2	prophet	12.9762
79	3	spoke	7.96636
79	4	of	1.86117
79	5	a	2.00017
79	6	man	5.78479
79	7	who	1.19126
79	8	was	2.54819
79	9	planted	9.00808
79	10	a	4.1047
79	11	tree	6.66609
79	12	by	4.80188
79	13	his	3.60274
79	14	daughter	5.6611
79	15	.	3.13069
80	1	The	1.95355
80	2	prophet	12.9678
80	3	spoke	8.04826
80	4	of	1.90145
80	5	a	1.90309
80	6	man	5.82054
80	7	who	1.36711
80	8	was	2.44907
80	9	grown	8.5514
80	10	a	4.97025
80	11	tree	8.58197
80	12	by	4.23107
80	13	his	4.15556
80	14	daughter	5.57071
80	15	.	1.9535
