sentence_id	token_id	token	surprisal
101	12	storm	12.2464
102	1	The	19.0874
102	2	airplane	19.2616
102	3	that	10.1568
102	4	was	10.6706
102	5	landed	16.9773
102	6	in	7.25802
102	7	the	8.12786
102	8	mountains	11.7749
102	9	broke	19.4676
102	10	down	11.8778
103	1	The	19.0874
103	2	airplane	19.2616
103	3	flown	18.3069
103	4	in	10.8994
103	5	the	8.84905
103	6	mountains	11.6093
103	7	broke	21.3825
103	8	down	12.4849
103	9	during	15.2394
103	10	the	7.14955
103	11	ice	11.7754
103	12	storm	12.1832
104	1	The	19.0874
104	2	airplane	19.2616
104	3	that	10.1568
104	4	was	10.6706
104	5	flown	16.6804
104	6	in	8.76064
104	7	the	8.45717
104	8	mountains	12.3394
104	9	broke	20.5283
104	10	down	12.069
104	11	during	14.3046
104	12	the	7.02464
104	13	ice	11.665
104	14	storm	12.2569
105	1	The	19.0874
105	2	child	17.9445
105	3	carried	17.7067
105	4	down	11.708
105	5	the	9.69534
105	6	hall	11.8812
105	7	yelled	21.2343
105	8	at	14.7171
105	9	the	6.7067
105	10	top	10.6032
105	11	of	12.1617
105	12	his	11.9222
105	13	lungs	13.7757
106	1	The	19.0874
106	2	child	17.9445
106	3	that	9.90161
106	4	was	12.5765
106	5	carried	17.5547
106	6	down	11.8743
106	7	the	9.52691
106	8	hall	12.0091
106	9	yelled	21.1751
106	10	at	14.1682
106	11	the	6.956
106	12	top	10.4971
106	13	of	12.396
106	14	his	12.0613
106	15	lungs	13.8398
107	1	The	19.0874
107	2	child	17.9445
107	3	borne	19.7383
107	4	down	11.4726
107	5	the	10.7221
107	6	hall	12.266
107	7	yelled	21.4452
107	8	at	14.6045
107	9	the	6.95557
107	10	top	10.4255
107	11	of	12.075
107	12	his	11.7918
107	13	lungs	13.854
108	1	The	19.0874
108	2	child	17.9445
108	3	that	9.90161
108	4	was	12.5765
108	5	borne	19.0564
108	6	down	11.9487
108	7	the	10.1195
108	8	hall	12.5648
108	9	yelled	21.2042
108	10	at	13.8176
108	11	the	7.173
108	12	top	10.4847
108	13	of	12.3092
108	14	his	11.9428
108	15	lungs	13.8806
