sentence_id	token_id	token	surprisal
101	9	during	6.23593
101	10	the	1.05223
101	11	ice	9.96564
101	12	storm	10.8055
102	1	The	1.64224
102	2	airplane	21.606
102	3	that	15.7629
102	4	was	5.26682
102	5	landed	12.1185
102	6	in	2.09105
102	7	the	2.37299
102	8	mountains	12.4375
102	9	broke	15.7785
102	10	down	7.85313
103	1	The	1.68422
103	2	airplane	19.9741
103	3	flown	14.1262
103	4	in	5.97945
103	5	the	2.14814
103	6	mountains	13.5617
103	7	broke	7.0833
103	8	down	2.57261
103	9	during	6.42664
103	10	the	1.00784
103	11	ice	10.27
103	12	storm	10.6163
104	1	The	1.75597
104	2	airplane	20.6801
104	3	that	16.799
104	4	was	3.70191
104	5	flown	10.5655
104	6	in	2.35061
104	7	the	1.89562
104	8	mountains	11.6803
104	9	broke	15.5464
104	10	down	4.46615
104	11	during	5.44596
104	12	the	0.791632
104	13	ice	10.3594
104	14	storm	10.7876
105	1	The	1.75641
105	2	child	9.82628
105	3	carried	9.41246
105	4	down	2.93673
105	5	the	3.44053
105	6	hall	8.79987
105	7	yelled	12.2882
105	8	at	4.57052
105	9	the	1.35705
105	10	top	4.74896
105	11	of	1.17127
105	12	his	2.82621
105	13	lungs	8.35918
106	1	The	1.71749
106	2	child	10.1659
106	3	that	4.9259
106	4	was	3.53326
106	5	carried	7.39488
106	6	down	2.61409
106	7	the	5.1332
106	8	hall	9.22816
106	9	yelled	10.8495
106	10	at	4.57309
106	11	the	1.38589
106	12	top	4.66981
106	13	of	1.26828
106	14	his	2.54474
106	15	lungs	8.24528
107	1	The	1.91685
107	2	child	10.0354
107	3	borne	15.1105
107	4	down	3.69945
107	5	the	1.83885
107	6	hall	8.94137
107	7	yelled	18.9597
107	8	at	4.76686
107	9	the	1.44757
107	10	top	5.2967
107	11	of	1.25905
107	12	his	2.63492
107	13	lungs	8.25164
108	1	The	1.91598
108	2	child	10.0524
108	3	that	10.8952
108	4	was	6.27553
108	5	borne	9.85132
108	6	down	3.59442
108	7	the	3.72936
108	8	hall	8.5886
108	9	yelled	19.4783
108	10	at	6.12626
108	11	the	1.29618
108	12	top	5.22314
108	13	of	1.6938
108	14	his	2.69342
108	15	lungs	8.34932
